,Instance,n_N,n_B,Gap,Runtime,NodeCount,ObjVal
0,0.0,5.0,11.0,1.3984787250753044e-08,10.539324045181274,958.0,219.86237910123555
1,1.0,5.0,11.0,3.514246392019352e-05,2.059546947479248,70.0,196.1506070856309
2,2.0,5.0,11.0,3.0240745366400077e-07,2.836693048477173,619.0,229.38154300102192
3,3.0,5.0,9.0,0.0,1.898979902267456,338.0,216.05357943611614
4,4.0,5.0,10.0,0.0,1.100100040435791,437.0,183.66771636306265
5,0.0,10.0,18.0,0.0,18.655561923980713,1573.0,334.75098433578614
6,1.0,10.0,19.0,0.0,31.03992509841919,868.0,294.1365665074945
7,2.0,10.0,18.0,0.0,8.377219915390015,1167.0,315.35676519232476
8,3.0,10.0,20.0,7.157382452500964e-07,113.59794402122498,873.0,397.34965231523114
9,4.0,10.0,17.0,1.887984608907713e-05,58.34966492652893,3361.0,312.4187344088477
10,0.0,15.0,27.0,2.0104951679611948e-06,117.8880980014801,5343.0,427.4634265379385
11,1.0,15.0,25.0,8.31798566761828e-06,141.917809009552,4556.0,330.56502720689247
12,2.0,15.0,25.0,8.457777437748471e-07,109.56514310836792,4589.0,356.157584428424
13,3.0,15.0,27.0,4.886738354131877e-07,216.01622700691223,6784.0,373.6403605321294
14,4.0,15.0,32.0,6.68738565090461e-07,236.5147979259491,2253.0,399.63827401405325
